n0,g46,g91
n1,g89,g98
n2,g85,g23
n3,g29,g72
n4,g86,g31
n5,g12,g50
n6,g59,g2
n7,g93,g26
n8,g91,g5
n9,g0,g68
n10,g72,g85
n11,g6,g97
n12,g39,g48
n13,g85,g79
n14,g58,g90
n15,g99,g62
n16,g51,g81
n17,g23,g8
n18,g58,g95
n19,g37,g93
n20,g55,g1
n21,g35,g47
n22,g6,g72
n23,g42,g20
n24,g51,g17
n25,g86,g71
n26,g73,g53
n27,g17,g26
n28,g54,g34
n29,g3,g47
n30,g34,g9
n31,g39,g51
n32,g4,g9
n33,g48,g80
n34,g83,g10
n35,g15,g40
n36,g68,g43
n37,g75,g99
n38,g92,g64
n39,g27,g97
n40,g21,g58
n41,g27,g90
n42,g74,g75
n43,g41,g44
n44,g79,g35
n45,g4,g93
n46,g87,g21
n47,g5,g40
n48,g74,g10
n49,g86,g47
n50,g70,g39
n51,g52,g30
n52,g41,g50
n53,g82,g51
n54,g85,g82
n55,g33,g13
n56,g77,g13
n57,g92,g32
n58,g11,g27
n59,g43,g90
n60,g73,g79
n61,g16,g74
