n0,g12,g2
n1,g55,g91
n2,g61,g8
n3,g83,g72
n4,g98,g17
n5,g49,g43
n6,g38,g93
n7,g11,g63
n8,g70,g51
n9,g82,g52
n10,g98,g99
n11,g84,g56
n12,g78,g61
n13,g65,g0
n14,g7,g88
n15,g99,g77
n16,g70,g41
n17,g18,g66
n18,g49,g61
n19,g41,g34
n20,g49,g25
n21,g39,g89
n22,g93,g84
n23,g36,g20
n24,g45,g24
n25,g3,g99
n26,g34,g33
n27,g42,g44
n28,g14,g98
n29,g10,g1
n30,g44,g89
n31,g10,g88
n32,g31,g37
n33,g41,g33
n34,g8,g31
n35,g80,g14
n36,g36,g3
n37,g73,g98
n38,g41,g3
n39,g64,g62
n40,g42,g41
n41,g39,g12
n42,g92,g75
n43,g29,g40
n44,g53,g14
n45,g42,g89
n46,g25,g47
n47,g19,g14
n48,g57,g59
n49,g38,g86
n50,g88,g64
n51,g72,g78
n52,g70,g49
n53,g21,g73
n54,g62,g52
n55,g61,g23
n56,g58,g43
n57,g97,g93
n58,g90,g34
n59,g18,g95
n60,g75,g14
n61,g30,g0
