n0,g94,g89
n1,g7,g55
n2,g52,g48
n3,g73,g24
n4,g32,g42
n5,g43,g91
n6,g11,g9
n7,g96,g2
n8,g12,g85
n9,g38,g39
n10,g59,g28
n11,g98,g9
n12,g24,g65
n13,g89,g56
n14,g48,g87
n15,g93,g47
n16,g89,g87
n17,g25,g51
n18,g44,g88
n19,g11,g47
n20,g33,g29
n21,g73,g76
n22,g9,g29
n23,g15,g9
n24,g21,g14
n25,g67,g49
n26,g67,g15
n27,g52,g68
n28,g37,g87
n29,g60,g73
n30,g85,g95
n31,g43,g28
n32,g33,g35
n33,g6,g51
n34,g25,g24
n35,g14,g50
n36,g48,g32
n37,g78,g53
n38,g17,g56
n39,g69,g40
n40,g29,g23
n41,g73,g44
n42,g68,g18
n43,g74,g21
n44,g34,g32
n45,g88,g53
n46,g22,g30
n47,g55,g39
n48,g35,g41
n49,g5,g8
n50,g98,g37
n51,g55,g90
n52,g53,g38
n53,g49,g17
n54,g84,g43
n55,g64,g95
n56,g71,g10
n57,g53,g13
n58,g27,g11
n59,g11,g78
n60,g58,g85
n61,g16,g21
