n0,g74,g29
n1,g70,g86
n2,g31,g0
n3,g58,g2
n4,g69,g2
n5,g23,g47
n6,g28,g99
n7,g35,g72
n8,g33,g94
n9,g64,g99
n10,g20,g81
n11,g69,g81
n12,g9,g13
n13,g36,g68
n14,g9,g58
n15,g86,g75
n16,g88,g43
n17,g66,g67
n18,g29,g5
n19,g99,g85
n20,g85,g1
n21,g95,g43
n22,g70,g69
n23,g34,g24
n24,g3,g73
n25,g31,g35
n26,g18,g60
n27,g64,g72
n28,g36,g90
n29,g96,g90
n30,g18,g34
n31,g73,g18
n32,g20,g86
n33,g52,g71
n34,g44,g24
n35,g94,g85
n36,g96,g92
n37,g92,g62
n38,g16,g43
n39,g63,g8
n40,g88,g82
n41,g76,g23
n42,g21,g63
n43,g52,g83
n44,g44,g96
n45,g58,g56
n46,g80,g42
n47,g55,g16
n48,g14,g95
n49,g94,g27
n50,g75,g87
n51,g51,g64
n52,g33,g16
n53,g6,g36
n54,g35,g52
n55,g25,g44
n56,g43,g93
n57,g18,g23
n58,g71,g40
