n0,g59,g90
n1,g80,g66
n2,g91,g26
n3,g99,g83
n4,g40,g15
n5,g54,g77
n6,g98,g68
n7,g42,g53
n8,g35,g23
n9,g81,g96
n10,g78,g60
n11,g57,g1
n12,g69,g38
n13,g10,g35
n14,g97,g8
n15,g47,g18
n16,g21,g39
n17,g75,g93
n18,g73,g47
n19,g65,g68
n20,g38,g7
n21,g16,g89
n22,g67,g89
n23,g77,g67
n24,g43,g26
n25,g53,g28
n26,g60,g66
n27,g54,g72
n28,g89,g59
n29,g70,g69
n30,g7,g57
n31,g56,g10
n32,g2,g84
n33,g80,g78
n34,g5,g81
n35,g5,g45
n36,g92,g59
n37,g35,g93
n38,g30,g5
n39,g5,g51
n40,g40,g16
n41,g0,g65
n42,g8,g74
n43,g3,g54
n44,g87,g25
n45,g83,g85
n46,g90,g76
n47,g73,g25
n48,g53,g35
n49,g98,g44
n50,g97,g99
n51,g69,g23
n52,g43,g35
n53,g50,g51
n54,g65,g21
n55,g20,g21
n56,g20,g73
n57,g72,g93
n58,g78,g94
