n0,g47,g34
n1,g75,g51
n2,g30,g17
n3,g42,g33
n4,g27,g10
n5,g89,g53
n6,g27,g57
n7,g84,g79
n8,g91,g59
n9,g64,g58
n10,g75,g87
n11,g58,g81
n12,g41,g89
n13,g54,g44
n14,g60,g13
n15,g69,g26
n16,g48,g41
n17,g65,g25
n18,g11,g30
n19,g27,g42
n20,g39,g66
n21,g63,g24
n22,g68,g31
n23,g0,g6
n24,g66,g67
n25,g30,g9
n26,g37,g66
n27,g41,g70
n28,g92,g18
n29,g88,g36
n30,g72,g70
n31,g69,g68
n32,g57,g35
n33,g18,g54
n34,g55,g35
n35,g33,g20
n36,g84,g0
n37,g13,g47
n38,g71,g20
n39,g62,g84
n40,g74,g27
n41,g54,g94
n42,g20,g12
n43,g60,g71
n44,g74,g81
n45,g87,g62
n46,g66,g49
n47,g14,g57
n48,g64,g68
n49,g22,g57
n50,g57,g19
n51,g49,g8
n52,g15,g80
n53,g40,g47
