n0,g26,g67
n1,g91,g49
n2,g10,g88
n3,g4,g30
n4,g99,g25
n5,g99,g95
n6,g89,g73
n7,g97,g30
n8,g6,g96
n9,g32,g27
n10,g90,g34
n11,g43,g65
n12,g29,g20
n13,g57,g21
n14,g60,g46
n15,g91,g19
n16,g43,g29
n17,g90,g29
n18,g34,g83
n19,g87,g94
n20,g84,g79
n21,g67,g53
n22,g75,g14
n23,g62,g6
n24,g71,g69
n25,g5,g38
n26,g33,g26
n27,g96,g42
n28,g50,g76
n29,g95,g14
n30,g40,g66
n31,g97,g43
n32,g83,g46
n33,g55,g87
n34,g90,g26
n35,g28,g43
n36,g80,g9
n37,g10,g69
n38,g80,g87
n39,g0,g17
n40,g44,g19
n41,g37,g84
n42,g69,g87
n43,g17,g98
n44,g6,g51
n45,g15,g45
n46,g89,g77
n47,g74,g84
n48,g38,g32
n49,g66,g85
n50,g46,g86
n51,g61,g99
n52,g70,g55
n53,g23,g48
