n0,g1,g2
n1,g36,g79
n2,g9,g40
n3,g87,g97
n4,g91,g22
n5,g42,g4
n6,g25,g71
n7,g21,g18
n8,g94,g31
n9,g50,g72
n10,g12,g56
n11,g92,g10
n12,g68,g83
n13,g77,g4
n14,g34,g1
n15,g10,g91
n16,g61,g46
n17,g91,g30
n18,g81,g46
n19,g45,g78
n20,g21,g46
n21,g95,g37
n22,g2,g38
n23,g44,g23
n24,g33,g37
n25,g2,g72
n26,g64,g17
n27,g92,g11
n28,g89,g64
n29,g36,g97
n30,g97,g10
n31,g79,g73
n32,g13,g22
n33,g19,g95
n34,g4,g18
n35,g45,g68
n36,g27,g88
n37,g96,g24
n38,g85,g11
n39,g44,g22
n40,g59,g70
n41,g21,g4
n42,g78,g97
n43,g12,g19
n44,g25,g92
n45,g26,g96
n46,g17,g96
n47,g89,g12
n48,g72,g80
n49,g83,g71
n50,g33,g86
n51,g75,g73
n52,g69,g71
n53,g77,g9
