n0,g13,g28
n1,g61,g62
n2,g44,g9
n3,g89,g81
n4,g29,g76
n5,g33,g89
n6,g75,g39
n7,g5,g58
n8,g52,g24
n9,g33,g68
n10,g93,g59
n11,g25,g34
n12,g78,g85
n13,g41,g20
n14,g42,g5
n15,g59,g3
n16,g92,g33
n17,g4,g7
n18,g83,g42
n19,g23,g76
n20,g25,g87
n21,g92,g74
n22,g56,g39
n23,g92,g75
n24,g87,g57
n25,g53,g57
n26,g83,g43
n27,g85,g76
n28,g27,g92
n29,g73,g83
n30,g29,g88
n31,g8,g72
n32,g36,g82
n33,g1,g53
n34,g80,g50
n35,g9,g94
n36,g19,g77
n37,g5,g2
n38,g7,g33
n39,g73,g94
n40,g57,g1
n41,g54,g88
n42,g95,g87
n43,g70,g40
n44,g94,g85
n45,g24,g64
n46,g81,g41
n47,g2,g0
n48,g69,g47
n49,g99,g83
n50,g76,g44
n51,g33,g93
n52,g23,g52
n53,g31,g45
