n0,g31,g86
n1,g15,g44
n2,g49,g8
n3,g54,g76
n4,g33,g18
n5,g75,g37
n6,g74,g91
n7,g96,g95
n8,g41,g21
n9,g8,g17
n10,g94,g71
n11,g51,g67
n12,g75,g93
n13,g0,g62
n14,g74,g0
n15,g84,g56
n16,g29,g89
n17,g82,g88
n18,g46,g55
n19,g37,g46
n20,g11,g0
n21,g65,g41
n22,g85,g29
n23,g30,g90
n24,g91,g40
n25,g81,g94
n26,g25,g57
n27,g69,g35
n28,g84,g6
n29,g59,g54
n30,g9,g2
n31,g98,g14
n32,g17,g46
n33,g55,g90
n34,g5,g19
n35,g18,g76
n36,g91,g46
n37,g59,g89
n38,g21,g61
n39,g64,g25
n40,g46,g64
n41,g77,g56
n42,g50,g34
n43,g64,g83
n44,g75,g27
n45,g92,g13
n46,g38,g39
n47,g28,g89
n48,g56,g29
n49,g53,g5
n50,g97,g0
n51,g66,g4
n52,g41,g73
n53,g84,g59
n54,g87,g88
n55,g95,g52
n56,g38,g93
n57,g79,g49
n58,g54,g72
n59,g27,g88
n60,g68,g57
n61,g2,g31
n62,g32,g98
n63,g88,g2
n64,g99,g14
