n0,g18,g92
n1,g55,g37
n2,g61,g23
n3,g51,g43
n4,g90,g3
n5,g29,g79
n6,g80,g67
n7,g89,g40
n8,g47,g29
n9,g7,g23
n10,g45,g0
n11,g95,g86
n12,g43,g27
n13,g45,g51
n14,g70,g97
n15,g1,g42
n16,g15,g28
n17,g56,g5
n18,g78,g14
n19,g12,g11
n20,g68,g97
n21,g78,g72
n22,g96,g10
n23,g82,g66
n24,g47,g11
n25,g72,g44
n26,g33,g64
n27,g46,g0
n28,g43,g7
n29,g35,g32
n30,g14,g84
n31,g90,g84
n32,g76,g50
n33,g20,g18
n34,g16,g46
n35,g98,g70
n36,g6,g47
n37,g95,g99
n38,g61,g1
n39,g45,g68
n40,g42,g8
n41,g3,g76
n42,g31,g53
n43,g34,g46
n44,g30,g70
n45,g33,g47
n46,g14,g32
n47,g45,g47
n48,g9,g14
n49,g78,g57
n50,g80,g96
n51,g23,g10
n52,g17,g24
n53,g58,g42
n54,g39,g84
n55,g29,g54
n56,g78,g94
n57,g45,g75
n58,g5,g18
n59,g16,g11
n60,g11,g63
