n70,g96,g14
n6,g92,g86
n4,g25,g46
n22,g47,g20
n21,g3,g56
n60,g81,g25
n79,g17,g49
n74,g76,g46
n69,g65,g6
n28,g97,g37
n14,g4,g49
n45,g54,g12
n5,g67,g98
n23,g44,g3
n24,g88,g24
n17,g10,g96
n54,g63,g76
n77,g85,g21
n63,g64,g34
n9,g70,g87
n25,g32,g79
n87,g85,g24
n10,g95,g48
n68,g91,g41
n34,g20,g76
n72,g60,g95
n73,g78,g35
n55,g15,g6
n44,g23,g80
n16,g45,g29
n80,g62,g54
n81,g19,g25
n75,g82,g19
n66,g93,g61
n47,g16,g5
n52,g60,g39
n59,g36,g41
n57,g94,g70
n71,g7,g45
n37,g17,g25
n31,g89,g87
n19,g94,g8
n46,g91,g22
n65,g42,g34
n85,g71,g1
n1,g27,g45
n84,g21,g24
n32,g9,g4
n26,g35,g0
n20,g35,g68
n53,g45,g20
n56,g86,g11
n76,g62,g19
n38,g73,g46
n13,g26,g3
n67,g58,g52
n41,g0,g13
n18,g0,g32
n11,g1,g41
n30,g60,g21
n35,g23,g94
n8,g30,g57
n83,g41,g93
n39,g78,g36
n33,g49,g42
n27,g30,g3
n50,g86,g8
n12,g87,g95
n82,g7,g78
n0,g56,g70
n43,g55,g65
n58,g90,g38
n36,g88,g71
n42,g62,g66
n61,g65,g41
n78,g18,g46
n3,g83,g24
n29,g63,g93
n49,g14,g79
n86,g67,g91
n62,g23,g11
n40,g44,g7
n51,g22,g4
n7,g36,g47
n15,g17,g32
n48,g64,g36
n64,g32,g7
n2,g34,g28
