n0,g81,g61
n1,g17,g44
n2,g14,g83
n3,g3,g56
n4,g43,g31
n5,g99,g24
n6,g58,g0
n7,g41,g85
n8,g40,g15
n9,g60,g41
n10,g28,g9
n11,g91,g41
n12,g18,g54
n13,g20,g71
n14,g55,g10
n15,g55,g85
n16,g27,g74
n17,g8,g93
n18,g96,g16
n19,g42,g33
n20,g9,g2
n21,g31,g55
n22,g83,g75
n23,g56,g65
n24,g73,g94
n25,g69,g27
n26,g19,g11
n27,g0,g6
n28,g45,g80
n29,g32,g84
n30,g58,g95
n31,g94,g29
n32,g0,g99
n33,g54,g59
n34,g31,g90
n35,g90,g11
n36,g46,g80
n37,g14,g29
n38,g63,g75
n39,g57,g63
n40,g48,g93
n41,g66,g21
n42,g59,g90
n43,g15,g27
n44,g89,g47
n45,g66,g56
n46,g79,g66
n47,g85,g21
n48,g46,g74
n49,g13,g96
n50,g77,g39
n51,g6,g9
n52,g17,g77
