n0,g34,g45
n1,g56,g85
n2,g15,g4
n3,g39,g12
n4,g92,g20
n5,g47,g76
n6,g25,g42
n7,g6,g9
n8,g44,g4
n9,g66,g82
n10,g46,g99
n11,g85,g73
n12,g70,g62
n13,g49,g23
n14,g61,g1
n15,g78,g88
n16,g17,g70
n17,g84,g15
n18,g89,g3
n19,g0,g98
n20,g63,g21
n21,g2,g21
n22,g18,g81
n23,g22,g11
n24,g19,g53
n25,g25,g28
n26,g44,g76
n27,g94,g39
n28,g93,g94
n29,g69,g72
n30,g15,g93
n31,g28,g97
n32,g65,g2
n33,g15,g25
n34,g46,g7
n35,g24,g46
n36,g4,g63
n37,g26,g8
n38,g41,g65
n39,g83,g65
n40,g26,g59
n41,g46,g15
n42,g11,g9
n43,g41,g88
n44,g17,g64
n45,g42,g22
n46,g56,g70
n47,g54,g69
n48,g8,g22
n49,g68,g63
n50,g47,g88
n51,g77,g6
n52,g30,g95
