n0,g67,g20
n1,g9,g27
n2,g86,g62
n3,g90,g30
n4,g28,g38
n5,g39,g99
n6,g98,g68
n7,g39,g36
n8,g71,g43
n9,g28,g60
n10,g56,g7
n11,g66,g13
n12,g58,g62
n13,g75,g2
n14,g20,g24
n15,g9,g87
n16,g70,g46
n17,g31,g7
n18,g11,g47
n19,g99,g47
n20,g35,g62
n21,g91,g78
n22,g30,g83
n23,g65,g37
n24,g87,g83
n25,g81,g75
n26,g76,g50
n27,g46,g16
n28,g65,g9
n29,g90,g68
n30,g84,g8
n31,g54,g52
n32,g14,g50
n33,g5,g61
n34,g28,g92
n35,g24,g6
n36,g5,g82
n37,g63,g12
n38,g38,g3
n39,g88,g1
n40,g28,g82
n41,g23,g33
n42,g17,g34
n43,g65,g2
n44,g4,g99
n45,g10,g2
n46,g13,g86
n47,g32,g42
n48,g18,g98
n49,g56,g57
n50,g83,g53
n51,g41,g25
n52,g89,g82
