n0,g74,g6
n1,g17,g56
n2,g86,g50
n3,g53,g1
n4,g50,g54
n5,g52,g25
n6,g46,g29
n7,g83,g50
n8,g24,g52
n9,g68,g38
n10,g90,g82
n11,g6,g53
n12,g48,g57
n13,g97,g84
n14,g79,g97
n15,g99,g30
n16,g20,g11
n17,g61,g47
n18,g39,g38
n19,g81,g15
n20,g66,g17
n21,g34,g43
n22,g73,g64
n23,g64,g21
n24,g37,g52
n25,g99,g93
n26,g40,g25
n27,g27,g71
n28,g90,g60
n29,g45,g23
n30,g18,g57
n31,g94,g52
n32,g96,g13
n33,g6,g82
n34,g42,g62
n35,g18,g5
n36,g42,g60
n37,g45,g80
n38,g87,g90
n39,g26,g85
n40,g89,g24
n41,g69,g93
n42,g94,g17
n43,g26,g4
n44,g2,g83
n45,g14,g77
n46,g80,g25
n47,g56,g57
n48,g8,g95
n49,g82,g31
n50,g4,g47
n51,g52,g98
n52,g88,g95
n53,g76,g35
n54,g56,g25
n55,g9,g61
n56,g70,g90
n57,g75,g66
n58,g99,g86
n59,g1,g57
n60,g81,g23
n61,g83,g0
n62,g44,g9
n63,g81,g87
