n0,g86,g27
n1,g64,g57
n2,g34,g32
n3,g35,g38
n4,g51,g88
n5,g52,g7
n6,g41,g10
n7,g21,g43
n8,g78,g69
n9,g4,g42
n10,g87,g49
n11,g67,g43
n12,g81,g13
n13,g69,g39
n14,g95,g67
n15,g95,g55
n16,g52,g91
n17,g47,g44
n18,g2,g15
n19,g29,g92
n20,g68,g66
n21,g36,g46
n22,g52,g44
n23,g52,g29
n24,g5,g50
n25,g31,g71
n26,g55,g24
n27,g23,g52
n28,g62,g16
n29,g90,g66
n30,g42,g39
n31,g77,g8
n32,g83,g19
n33,g71,g92
n34,g30,g58
n35,g57,g28
n36,g3,g66
n37,g32,g37
n38,g89,g5
n39,g93,g95
n40,g99,g93
n41,g43,g82
n42,g0,g59
n43,g81,g86
n44,g15,g61
n45,g98,g92
n46,g11,g1
n47,g77,g39
n48,g66,g69
n49,g20,g75
n50,g27,g36
n51,g59,g12
n52,g44,g24
n53,g79,g93
n54,g97,g59
n55,g50,g53
n56,g74,g4
n57,g96,g95
n58,g32,g38
n59,g37,g78
n60,g40,g66
n61,g51,g21
n62,g88,g82
n63,g42,g91
