n70,g18,g89
n6,g35,g30
n4,g41,g24
n22,g19,g60
n21,g35,g77
n60,g14,g59
n79,g78,g5
n74,g31,g73
n69,g77,g8
n28,g44,g76
n14,g56,g36
n45,g84,g33
n5,g35,g6
n23,g70,g59
n24,g80,g33
n17,g44,g39
n54,g62,g6
n77,g42,g76
n63,g76,g33
n9,g8,g73
n25,g60,g34
n10,g20,g43
n68,g89,g88
n34,g83,g28
n72,g91,g73
n73,g46,g5
n55,g53,g26
n44,g44,g31
n16,g99,g31
n80,g64,g3
n81,g94,g10
n75,g20,g27
n66,g48,g85
n47,g42,g46
n52,g35,g57
n59,g99,g53
n57,g4,g97
n71,g91,g48
n37,g12,g84
n31,g37,g54
n19,g91,g11
n46,g22,g91
n65,g43,g15
n85,g77,g78
n1,g19,g21
n84,g27,g17
n32,g46,g1
n26,g45,g84
n20,g20,g92
n53,g86,g29
n56,g24,g67
n76,g30,g53
n38,g76,g80
n13,g99,g2
n67,g3,g73
n41,g70,g75
n18,g65,g25
n11,g27,g91
n30,g48,g10
n35,g98,g42
n8,g63,g22
n83,g19,g41
n39,g85,g84
n33,g31,g8
n27,g47,g7
n50,g9,g17
n12,g10,g96
n82,g93,g77
n0,g90,g64
n43,g21,g47
n58,g24,g60
n36,g87,g33
n42,g66,g92
n61,g64,g9
n78,g16,g82
n3,g76,g4
n29,g47,g12
n49,g70,g83
n86,g79,g98
n62,g92,g7
n40,g39,g9
n51,g4,g20
n7,g85,g73
n15,g2,g40
n48,g12,g34
n64,g59,g65
n2,g79,g10
