n70,g67,g13
n65,g24,g51
n6,g82,g43
n35,g6,g85
n4,g20,g22
n32,g64,g60
n72,g24,g85
n74,g3,g76
n26,g56,g57
n21,g12,g80
n60,g75,g82
n20,g60,g42
n73,g41,g39
n51,g35,g77
n69,g94,g7
n71,g54,g31
n28,g49,g14
n77,g68,g82
n14,g22,g35
n45,g81,g54
n39,g24,g96
n5,g31,g47
n23,g94,g72
n24,g92,g27
n54,g77,g48
n16,g77,g96
n82,g78,g82
n17,g38,g83
n18,g55,g17
n63,g70,g11
n9,g85,g99
n25,g48,g74
n30,g47,g14
n31,g69,g11
n10,g77,g23
n43,g86,g52
n68,g37,g16
n34,g54,g72
n8,g91,g94
n79,g50,g39
n53,g65,g51
n55,g64,g72
n38,g75,g65
n33,g61,g67
n62,g5,g87
n11,g96,g88
n27,g97,g18
n50,g53,g85
n44,g99,g73
n12,g90,g78
n67,g74,g50
n75,g2,g93
n80,g27,g78
n0,g46,g80
n22,g2,g37
n81,g57,g36
n58,g27,g32
n36,g38,g34
n42,g69,g6
n61,g16,g4
n78,g89,g47
n3,g41,g4
n29,g11,g3
n47,g40,g55
n49,g80,g44
n52,g58,g25
n59,g13,g30
n57,g93,g99
n66,g6,g31
n37,g98,g68
n13,g54,g53
n40,g62,g19
n19,g93,g23
n46,g14,g42
n7,g99,g87
n15,g65,g95
n48,g31,g65
n41,g58,g6
n76,g64,g22
n64,g44,g25
n56,g38,g90
n2,g46,g55
n1,g39,g70
