n70,g56,g78
n65,g68,g45
n6,g2,g3
n35,g26,g25
n4,g2,g53
n32,g78,g13
n72,g45,g96
n26,g3,g57
n21,g78,g87
n60,g77,g51
n20,g76,g72
n51,g40,g89
n69,g34,g38
n71,g71,g16
n28,g40,g21
n14,g55,g10
n45,g28,g11
n39,g70,g53
n5,g74,g94
n23,g58,g72
n24,g24,g54
n54,g65,g17
n16,g19,g12
n17,g95,g13
n18,g87,g42
n63,g63,g93
n9,g1,g33
n25,g33,g54
n30,g41,g26
n31,g77,g87
n10,g79,g1
n43,g29,g90
n68,g45,g87
n34,g58,g4
n8,g21,g84
n53,g8,g56
n55,g20,g27
n38,g97,g50
n33,g69,g6
n62,g7,g15
n11,g62,g17
n27,g77,g63
n50,g62,g69
n44,g38,g65
n12,g84,g62
n67,g19,g0
n0,g52,g22
n22,g29,g23
n58,g36,g22
n36,g88,g90
n42,g66,g3
n61,g97,g66
n3,g18,g30
n29,g85,g77
n47,g47,g6
n49,g98,g93
n52,g41,g92
n59,g52,g81
n57,g70,g28
n66,g65,g63
n37,g51,g64
n13,g62,g53
n40,g58,g32
n19,g41,g50
n46,g1,g13
n7,g44,g83
n15,g45,g46
n48,g67,g99
n41,g50,g91
n64,g81,g30
n56,g52,g59
n2,g13,g30
n1,g31,g81
