n70,g32,g52
n6,g41,g26
n4,g37,g99
n22,g4,g12
n21,g17,g64
n60,g91,g36
n79,g22,g96
n74,g63,g42
n69,g2,g50
n28,g53,g82
n14,g73,g15
n45,g2,g21
n5,g1,g92
n23,g9,g79
n24,g74,g7
n17,g56,g47
n54,g71,g20
n77,g42,g7
n63,g11,g29
n9,g96,g28
n25,g4,g47
n87,g11,g50
n10,g42,g74
n68,g15,g47
n34,g74,g5
n72,g24,g36
n73,g54,g99
n55,g95,g37
n44,g63,g19
n16,g93,g34
n80,g62,g63
n81,g94,g27
n75,g35,g15
n66,g3,g10
n47,g68,g26
n52,g8,g49
n59,g86,g70
n57,g12,g11
n71,g76,g97
n37,g34,g10
n31,g77,g37
n19,g30,g57
n46,g14,g36
n65,g64,g26
n85,g8,g12
n1,g88,g75
n84,g69,g81
n32,g3,g36
n26,g94,g81
n20,g95,g20
n53,g80,g85
n56,g39,g41
n76,g92,g53
n38,g0,g46
n13,g39,g58
n67,g68,g87
n41,g19,g44
n18,g97,g56
n11,g8,g44
n30,g93,g94
n35,g78,g47
n8,g80,g77
n83,g34,g53
n39,g93,g32
n33,g26,g67
n27,g66,g70
n50,g8,g82
n12,g48,g53
n82,g19,g98
n0,g97,g29
n43,g6,g18
n58,g11,g72
n36,g29,g92
n42,g33,g48
n61,g7,g15
n78,g59,g61
n3,g19,g21
n29,g63,g30
n49,g13,g63
n86,g62,g73
n62,g59,g88
n40,g68,g81
n51,g67,g45
n7,g14,g32
n15,g54,g16
n48,g56,g5
n64,g52,g62
n2,g82,g34
