n70,g99,g85
n6,g72,g98
n4,g21,g44
n22,g85,g20
n21,g55,g57
n60,g74,g97
n79,g59,g88
n74,g26,g0
n69,g36,g86
n28,g61,g51
n14,g53,g83
n45,g71,g12
n5,g82,g25
n23,g4,g9
n24,g84,g11
n17,g70,g41
n54,g52,g59
n77,g57,g99
n63,g77,g97
n9,g23,g37
n25,g81,g67
n87,g0,g22
n10,g50,g48
n68,g41,g95
n34,g6,g96
n72,g43,g94
n73,g89,g48
n55,g53,g5
n44,g35,g54
n16,g63,g2
n80,g75,g74
n81,g84,g10
n75,g20,g70
n66,g29,g96
n47,g60,g79
n52,g10,g6
n59,g32,g69
n57,g52,g89
n71,g12,g43
n37,g11,g89
n31,g48,g15
n19,g90,g77
n46,g55,g78
n65,g78,g20
n85,g44,g97
n1,g82,g6
n84,g30,g84
n32,g20,g43
n26,g3,g69
n20,g43,g55
n53,g60,g45
n56,g88,g52
n76,g62,g86
n38,g49,g77
n13,g62,g68
n67,g47,g98
n41,g66,g39
n18,g91,g82
n11,g63,g7
n30,g75,g73
n35,g19,g20
n8,g13,g0
n83,g63,g21
n39,g12,g76
n33,g65,g12
n27,g29,g24
n50,g33,g77
n12,g40,g76
n82,g15,g82
n0,g54,g39
n43,g24,g12
n58,g42,g5
n36,g98,g66
n42,g98,g18
n61,g74,g10
n78,g14,g78
n3,g24,g45
n29,g68,g61
n49,g81,g14
n86,g64,g8
n62,g44,g79
n40,g39,g78
n51,g61,g73
n7,g21,g15
n15,g8,g63
n48,g62,g76
n64,g65,g2
n2,g31,g94
