n0,g28,g81
n1,g90,g29
n2,g97,g18
n3,g45,g22
n4,g56,g46
n5,g33,g56
n6,g88,g17
n7,g0,g35
n8,g6,g49
n9,g33,g13
n10,g60,g95
n11,g21,g8
n12,g62,g54
n13,g47,g40
n14,g90,g39
n15,g7,g66
n16,g37,g40
n17,g46,g67
n18,g99,g89
n19,g94,g1
n20,g77,g31
n21,g6,g17
n22,g18,g34
n23,g49,g50
n24,g81,g77
n25,g57,g96
n26,g7,g88
n27,g59,g70
n28,g5,g23
n29,g96,g8
n30,g68,g54
n31,g19,g28
n32,g21,g78
n33,g97,g28
n34,g57,g15
n35,g35,g11
n36,g96,g99
n37,g33,g19
n38,g47,g66
n39,g5,g16
n40,g52,g54
n41,g26,g77
n42,g64,g22
n43,g6,g97
n44,g99,g58
n45,g65,g50
n46,g77,g21
n47,g93,g85
