n0,g34,g64
n1,g66,g8
n2,g5,g67
n3,g42,g87
n4,g86,g26
n5,g71,g61
n6,g68,g73
n7,g62,g82
n8,g29,g89
n9,g50,g52
n10,g63,g87
n11,g26,g63
n12,g95,g76
n13,g67,g82
n14,g61,g90
n15,g2,g6
n16,g49,g82
n17,g30,g13
n18,g19,g52
n19,g81,g1
n20,g22,g44
n21,g4,g26
n22,g73,g2
n23,g61,g63
n24,g33,g40
n25,g39,g58
n26,g9,g63
n27,g30,g27
n28,g72,g95
n29,g70,g90
n30,g42,g19
n31,g62,g18
n32,g54,g41
n33,g28,g10
n34,g12,g3
n35,g39,g61
n36,g73,g19
n37,g70,g98
n38,g91,g57
n39,g88,g31
n40,g5,g4
n41,g58,g38
n42,g76,g88
n43,g98,g84
n44,g76,g99
n45,g84,g48
n46,g26,g0
n47,g63,g77
