n0,g37,g95
n1,g35,g0
n2,g21,g57
n3,g82,g5
n4,g8,g54
n5,g86,g88
n6,g29,g35
n7,g17,g40
n8,g13,g70
n9,g88,g61
n10,g56,g53
n11,g16,g28
n12,g72,g65
n13,g60,g28
n14,g99,g41
n15,g41,g7
n16,g52,g51
n17,g8,g74
n18,g5,g56
n19,g75,g67
n20,g54,g46
n21,g95,g91
n22,g73,g20
n23,g41,g82
n24,g85,g67
n25,g76,g69
n26,g41,g32
n27,g42,g21
n28,g75,g37
n29,g10,g46
n30,g74,g20
n31,g70,g49
n32,g49,g53
n33,g1,g53
n34,g56,g85
n35,g85,g97
n36,g45,g84
n37,g24,g65
n38,g87,g83
n39,g38,g35
n40,g90,g43
n41,g63,g32
n42,g0,g98
n43,g8,g59
n44,g20,g66
n45,g70,g99
n46,g94,g65
n47,g54,g20
