n0,g93,g70
n1,g34,g48
n2,g41,g63
n3,g0,g45
n4,g85,g12
n5,g13,g79
n6,g49,g99
n7,g77,g50
n8,g22,g23
n9,g51,g92
n10,g25,g65
n11,g82,g35
n12,g36,g0
n13,g54,g32
n14,g65,g52
n15,g39,g6
n16,g6,g80
n17,g51,g58
n18,g97,g99
n19,g52,g20
n20,g47,g22
n21,g65,g7
n22,g85,g27
n23,g23,g14
n24,g23,g58
n25,g61,g17
n26,g71,g69
n27,g63,g68
n28,g42,g7
n29,g19,g64
n30,g38,g56
n31,g26,g79
n32,g0,g54
n33,g37,g10
n34,g10,g31
n35,g25,g89
n36,g57,g12
n37,g18,g44
n38,g35,g84
n39,g4,g86
n40,g30,g20
n41,g38,g44
n42,g5,g37
n43,g75,g59
n44,g31,g14
n45,g96,g89
n46,g91,g12
n47,g40,g1
