n70,g52,g24
n6,g96,g99
n4,g44,g27
n22,g51,g88
n21,g42,g10
n60,g81,g1
n79,g21,g20
n74,g15,g44
n69,g73,g63
n28,g78,g31
n14,g64,g67
n45,g74,g42
n5,g32,g62
n23,g44,g49
n24,g96,g14
n17,g76,g94
n54,g92,g26
n77,g65,g21
n63,g91,g36
n9,g78,g22
n25,g88,g78
n87,g47,g44
n10,g47,g8
n68,g49,g71
n34,g31,g29
n72,g75,g70
n73,g4,g52
n55,g98,g97
n44,g99,g33
n16,g85,g88
n80,g28,g14
n81,g74,g31
n75,g68,g16
n66,g81,g57
n47,g79,g86
n52,g64,g91
n59,g5,g99
n57,g7,g39
n71,g96,g68
n37,g6,g22
n31,g91,g56
n19,g92,g17
n46,g63,g52
n65,g46,g36
n85,g10,g98
n1,g66,g30
n84,g99,g65
n32,g2,g11
n26,g88,g20
n20,g83,g89
n53,g46,g21
n56,g70,g66
n76,g68,g13
n38,g61,g26
n13,g26,g35
n67,g53,g71
n41,g47,g49
n18,g9,g32
n11,g94,g63
n30,g94,g43
n35,g62,g70
n8,g81,g56
n83,g67,g84
n39,g10,g9
n33,g34,g52
n27,g36,g16
n50,g58,g95
n12,g10,g45
n82,g94,g65
n0,g67,g60
n43,g63,g88
n58,g83,g21
n36,g65,g4
n42,g22,g43
n61,g36,g97
n78,g43,g75
n3,g15,g11
n29,g42,g44
n49,g0,g54
n86,g93,g51
n62,g47,g37
n40,g14,g57
n51,g41,g48
n7,g66,g77
n15,g59,g5
n48,g20,g53
n64,g6,g46
n2,g54,g76
