n70,g71,g30
n65,g49,g69
n6,g23,g66
n35,g58,g93
n4,g10,g87
n32,g40,g74
n72,g64,g52
n74,g24,g83
n26,g49,g0
n21,g37,g89
n60,g14,g34
n20,g83,g2
n73,g65,g11
n51,g47,g78
n69,g38,g55
n71,g44,g35
n28,g68,g82
n77,g74,g7
n14,g88,g13
n45,g12,g59
n39,g19,g63
n5,g57,g59
n23,g65,g9
n24,g93,g2
n54,g27,g82
n16,g36,g53
n17,g12,g32
n18,g0,g81
n63,g30,g5
n9,g39,g82
n25,g88,g90
n30,g4,g23
n31,g91,g28
n10,g68,g50
n43,g87,g23
n68,g48,g7
n34,g87,g95
n8,g45,g8
n79,g27,g38
n53,g32,g31
n55,g65,g77
n38,g58,g57
n33,g34,g24
n62,g54,g2
n11,g15,g28
n27,g50,g49
n50,g28,g68
n44,g20,g14
n12,g48,g17
n67,g12,g88
n75,g26,g18
n80,g19,g26
n0,g82,g19
n22,g78,g19
n58,g23,g15
n36,g12,g83
n42,g84,g21
n61,g24,g26
n78,g76,g32
n3,g90,g58
n29,g25,g5
n47,g74,g16
n49,g29,g92
n52,g14,g2
n59,g75,g76
n57,g94,g93
n66,g50,g53
n37,g59,g53
n13,g94,g4
n40,g39,g35
n19,g58,g20
n46,g66,g31
n7,g48,g41
n15,g43,g81
n48,g46,g87
n41,g29,g46
n76,g72,g68
n64,g89,g45
n56,g23,g20
n2,g1,g46
n1,g35,g48
