n70,g39,g37
n65,g75,g5
n6,g14,g97
n35,g67,g54
n4,g29,g35
n32,g15,g78
n72,g87,g23
n74,g78,g46
n26,g10,g66
n21,g12,g30
n60,g93,g84
n20,g78,g42
n73,g70,g57
n51,g96,g94
n69,g12,g60
n71,g34,g27
n28,g3,g65
n77,g12,g79
n14,g78,g44
n45,g88,g40
n39,g38,g39
n5,g98,g0
n23,g58,g81
n24,g87,g82
n54,g31,g38
n16,g64,g90
n17,g65,g59
n18,g84,g87
n63,g48,g91
n9,g89,g30
n25,g14,g57
n30,g56,g49
n31,g32,g7
n10,g21,g64
n43,g92,g90
n68,g74,g52
n34,g21,g80
n8,g53,g13
n79,g24,g28
n53,g46,g85
n55,g72,g69
n38,g66,g72
n33,g7,g24
n62,g88,g67
n11,g62,g24
n27,g44,g38
n50,g49,g50
n44,g41,g71
n12,g53,g6
n67,g51,g19
n75,g3,g14
n80,g65,g7
n0,g12,g86
n22,g52,g61
n58,g93,g16
n36,g2,g32
n42,g34,g41
n61,g71,g10
n78,g84,g69
n3,g11,g5
n29,g17,g54
n47,g29,g52
n49,g36,g15
n52,g79,g73
n59,g88,g17
n57,g26,g0
n66,g86,g92
n37,g60,g88
n13,g51,g72
n40,g66,g89
n19,g51,g8
n46,g27,g7
n7,g14,g38
n15,g46,g34
n48,g94,g68
n41,g71,g93
n76,g71,g27
n64,g11,g67
n56,g13,g48
n2,g99,g33
n1,g99,g26
