n0,g53,g46
n1,g54,g49
n2,g28,g85
n3,g35,g25
n4,g54,g88
n5,g66,g60
n6,g7,g69
n7,g17,g66
n8,g27,g6
n9,g74,g81
n10,g73,g68
n11,g23,g85
n12,g72,g42
n13,g2,g18
n14,g39,g36
n15,g51,g45
n16,g98,g94
n17,g22,g85
n18,g60,g82
n19,g21,g29
n20,g50,g62
n21,g81,g28
n22,g60,g42
n23,g86,g35
n24,g60,g99
n25,g36,g64
n26,g72,g12
n27,g22,g79
n28,g25,g72
n29,g97,g39
n30,g47,g50
n31,g85,g93
n32,g29,g37
n33,g11,g1
n34,g89,g33
n35,g29,g43
n36,g4,g79
n37,g84,g18
n38,g79,g13
n39,g28,g39
n40,g95,g88
n41,g26,g67
n42,g34,g83
n43,g4,g99
n44,g92,g58
n45,g33,g92
n46,g74,g45
n47,g44,g92
