n0,g88,g42
n1,g45,g12
n2,g8,g90
n3,g16,g35
n4,g41,g5
n5,g80,g20
n6,g21,g65
n7,g64,g11
n8,g96,g49
n9,g89,g96
n10,g11,g62
n11,g92,g28
n12,g85,g61
n13,g91,g20
n14,g65,g61
n15,g30,g87
n16,g52,g33
n17,g90,g41
n18,g72,g99
n19,g86,g56
n20,g43,g65
n21,g69,g83
n22,g6,g67
n23,g50,g27
n24,g35,g82
n25,g29,g41
n26,g91,g9
n27,g14,g95
n28,g8,g56
n29,g97,g89
n30,g5,g78
n31,g97,g8
n32,g60,g8
n33,g11,g20
n34,g66,g37
n35,g0,g4
n36,g96,g15
n37,g52,g51
n38,g34,g61
n39,g29,g33
n40,g54,g17
n41,g94,g45
n42,g36,g76
n43,g65,g53
n44,g77,g60
n45,g18,g71
n46,g35,g29
n47,g34,g19
n48,g38,g13
n49,g58,g64
n50,g93,g48
n51,g84,g32
n52,g37,g90
n53,g0,g90
n54,g14,g96
n55,g62,g39
