n0,g45,g36
n1,g37,g94
n2,g13,g35
n3,g17,g28
n4,g69,g1
n5,g97,g18
n6,g54,g15
n7,g19,g52
n8,g69,g53
n9,g48,g14
n10,g32,g18
n11,g54,g47
n12,g33,g93
n13,g90,g1
n14,g57,g51
n15,g60,g21
n16,g20,g69
n17,g14,g1
n18,g92,g58
n19,g79,g64
n20,g60,g70
n21,g80,g81
n22,g78,g11
n23,g16,g92
n24,g47,g78
n25,g6,g61
n26,g84,g92
n27,g40,g35
n28,g60,g3
n29,g61,g69
n30,g41,g62
n31,g51,g58
n32,g75,g8
n33,g28,g16
n34,g42,g13
n35,g74,g55
n36,g52,g33
n37,g81,g91
n38,g36,g50
n39,g21,g77
n40,g52,g96
n41,g21,g62
n42,g87,g7
n43,g77,g17
n44,g73,g93
n45,g56,g4
n46,g91,g25
n47,g24,g13
n48,g94,g73
n49,g59,g38
n50,g10,g75
n51,g83,g48
n52,g52,g64
n53,g3,g94
n54,g30,g65
n55,g20,g80
