n0,g50,g54
n1,g23,g80
n2,g34,g47
n3,g47,g51
n4,g1,g33
n5,g54,g18
n6,g69,g18
n7,g76,g65
n8,g50,g52
n9,g63,g3
n10,g78,g39
n11,g95,g41
n12,g39,g35
n13,g53,g93
n14,g44,g61
n15,g99,g98
n16,g94,g7
n17,g42,g68
n18,g15,g95
n19,g27,g39
n20,g67,g75
n21,g78,g11
n22,g88,g44
n23,g79,g78
n24,g19,g23
n25,g85,g23
n26,g36,g23
n27,g14,g55
n28,g99,g56
n29,g19,g25
n30,g29,g45
n31,g55,g34
n32,g20,g83
n33,g22,g98
n34,g5,g83
n35,g90,g15
n36,g60,g28
n37,g49,g80
n38,g18,g36
n39,g82,g72
n40,g55,g72
n41,g40,g25
n42,g29,g16
n43,g26,g58
n44,g98,g46
n45,g53,g79
n46,g98,g12
n47,g73,g8
n48,g87,g0
n49,g15,g64
n50,g82,g55
n51,g8,g70
n52,g62,g26
n53,g36,g41
n54,g28,g48
n55,g47,g88
