n0,g43,g51
n1,g46,g27
n2,g37,g34
n3,g31,g82
n4,g20,g9
n5,g95,g88
n6,g95,g33
n7,g61,g57
n8,g78,g54
n9,g90,g16
n10,g13,g99
n11,g63,g56
n12,g51,g63
n13,g7,g35
n14,g27,g68
n15,g87,g68
n16,g1,g7
n17,g15,g76
n18,g98,g27
n19,g48,g64
n20,g87,g12
n21,g92,g74
n22,g94,g15
n23,g50,g57
n24,g94,g38
n25,g41,g88
n26,g56,g22
n27,g68,g32
n28,g59,g6
n29,g26,g45
n30,g70,g43
n31,g3,g13
n32,g65,g92
n33,g77,g40
n34,g23,g8
n35,g36,g60
n36,g57,g54
n37,g74,g36
n38,g5,g81
n39,g30,g32
n40,g63,g85
n41,g72,g17
n42,g34,g16
n43,g42,g62
n44,g92,g97
n45,g3,g1
n46,g64,g88
n47,g94,g25
n48,g45,g21
n49,g34,g6
n50,g71,g99
n51,g32,g63
n52,g56,g95
n53,g46,g6
n54,g5,g32
n55,g11,g52
