n0,g60,g14
n1,g52,g58
n2,g35,g48
n3,g89,g12
n4,g82,g45
n5,g2,g75
n6,g76,g89
n7,g7,g78
n8,g69,g12
n9,g17,g66
n10,g14,g34
n11,g98,g73
n12,g37,g22
n13,g69,g93
n14,g78,g30
n15,g77,g27
n16,g1,g57
n17,g19,g9
n18,g31,g74
n19,g15,g17
n20,g3,g41
n21,g56,g74
n22,g41,g49
n23,g81,g98
n24,g67,g48
n25,g78,g58
n26,g56,g87
n27,g6,g80
n28,g55,g51
n29,g41,g0
n30,g55,g0
n31,g90,g87
n32,g53,g13
n33,g68,g95
n34,g27,g42
n35,g81,g36
n36,g47,g24
n37,g15,g25
n38,g88,g58
n39,g94,g26
n40,g14,g77
n41,g91,g59
n42,g80,g32
n43,g45,g92
n44,g73,g62
n45,g89,g6
n46,g22,g75
n47,g19,g90
n48,g89,g19
n49,g39,g26
n50,g86,g92
n51,g85,g28
n52,g86,g6
n53,g26,g9
n54,g47,g81
n55,g48,g1
n56,g96,g29
n57,g6,g26
