n70,g16,g74
n65,g95,g99
n6,g0,g14
n35,g57,g56
n4,g80,g30
n32,g81,g32
n72,g37,g83
n74,g78,g12
n26,g61,g58
n21,g14,g61
n60,g79,g6
n20,g62,g45
n73,g18,g46
n51,g80,g83
n69,g13,g10
n71,g51,g40
n28,g35,g1
n14,g63,g39
n45,g48,g58
n39,g69,g81
n5,g92,g36
n23,g3,g45
n24,g88,g60
n54,g86,g44
n16,g68,g49
n17,g15,g59
n18,g39,g90
n63,g18,g37
n9,g34,g9
n25,g35,g83
n30,g65,g92
n31,g44,g15
n10,g20,g90
n43,g47,g53
n68,g76,g56
n34,g83,g40
n8,g51,g11
n53,g37,g75
n55,g44,g26
n38,g73,g90
n33,g6,g33
n62,g98,g26
n11,g8,g65
n27,g8,g85
n50,g84,g55
n44,g64,g76
n12,g8,g86
n67,g74,g46
n0,g2,g93
n22,g78,g41
n58,g25,g43
n36,g11,g39
n42,g74,g89
n61,g74,g50
n3,g95,g31
n29,g60,g91
n47,g31,g88
n49,g0,g91
n52,g70,g96
n59,g36,g33
n57,g32,g10
n66,g37,g64
n37,g55,g33
n13,g75,g53
n40,g40,g39
n19,g32,g25
n46,g13,g60
n7,g28,g93
n15,g28,g36
n48,g26,g50
n41,g22,g49
n64,g81,g8
n56,g59,g99
n2,g76,g67
n1,g48,g81
