n70,g85,g67
n65,g17,g40
n6,g52,g99
n35,g45,g92
n4,g90,g12
n32,g55,g91
n72,g76,g23
n74,g97,g21
n26,g90,g33
n21,g29,g23
n60,g88,g97
n20,g73,g32
n73,g87,g50
n51,g74,g6
n69,g21,g99
n71,g16,g62
n28,g88,g80
n14,g41,g53
n45,g26,g95
n39,g78,g79
n5,g41,g55
n23,g87,g0
n24,g43,g80
n54,g76,g46
n16,g64,g0
n17,g53,g87
n18,g5,g74
n63,g5,g46
n9,g12,g35
n25,g45,g53
n30,g54,g51
n31,g12,g34
n10,g30,g92
n43,g94,g37
n68,g81,g91
n34,g60,g66
n8,g66,g7
n53,g49,g98
n55,g3,g65
n38,g60,g1
n33,g57,g58
n62,g68,g72
n11,g8,g74
n27,g0,g71
n50,g21,g96
n44,g86,g47
n12,g7,g86
n67,g50,g82
n0,g1,g92
n22,g6,g97
n58,g78,g16
n36,g54,g61
n42,g49,g60
n61,g24,g4
n3,g74,g13
n29,g67,g99
n47,g46,g6
n49,g77,g3
n52,g97,g54
n59,g81,g50
n57,g55,g71
n66,g37,g95
n37,g32,g83
n13,g30,g42
n40,g96,g55
n19,g94,g89
n46,g46,g67
n7,g57,g25
n15,g6,g86
n48,g26,g44
n41,g52,g14
n64,g61,g79
n56,g11,g39
n2,g26,g69
n1,g62,g49
