n0,g87,g65
n1,g97,g13
n2,g28,g42
n3,g63,g8
n4,g40,g85
n5,g3,g66
n6,g9,g34
n7,g78,g11
n8,g19,g46
n9,g62,g60
n10,g29,g43
n11,g52,g36
n12,g91,g36
n13,g14,g52
n14,g57,g54
n15,g33,g49
n16,g58,g32
n17,g59,g76
n18,g14,g78
n19,g7,g9
n20,g3,g22
n21,g95,g62
n22,g25,g36
n23,g53,g12
n24,g59,g10
n25,g53,g38
n26,g78,g22
n27,g53,g44
n28,g85,g13
n29,g80,g92
n30,g76,g32
n31,g70,g95
n32,g63,g89
n33,g77,g46
n34,g71,g42
n35,g4,g92
n36,g52,g60
n37,g89,g97
n38,g85,g89
n39,g66,g89
n40,g96,g68
n41,g59,g83
n42,g27,g57
n43,g68,g78
n44,g37,g23
n45,g34,g1
n46,g0,g19
n47,g11,g87
n48,g91,g46
n49,g98,g11
n50,g40,g4
n51,g6,g93
n52,g80,g69
n53,g36,g43
n54,g22,g61
n55,g43,g10
n56,g88,g16
n57,g6,g68
n58,g37,g76
n59,g12,g57
