n0,g69,g86
n1,g15,g41
n2,g27,g76
n3,g0,g50
n4,g8,g83
n5,g25,g94
n6,g60,g95
n7,g53,g19
n8,g96,g23
n9,g76,g90
n10,g99,g28
n11,g89,g17
n12,g72,g73
n13,g44,g93
n14,g96,g67
n15,g98,g73
n16,g67,g59
n17,g63,g42
n18,g1,g8
n19,g35,g45
n20,g94,g0
n21,g91,g41
n22,g12,g62
n23,g28,g94
n24,g90,g85
n25,g51,g45
n26,g30,g83
n27,g53,g68
n28,g28,g92
n29,g43,g67
n30,g39,g14
n31,g82,g1
n32,g97,g72
n33,g24,g13
n34,g23,g3
n35,g3,g75
n36,g63,g0
n37,g80,g5
n38,g76,g47
n39,g84,g39
n40,g58,g68
n41,g89,g76
n42,g32,g76
n43,g12,g50
n44,g38,g43
n45,g90,g41
n46,g20,g23
n47,g16,g91
n48,g39,g60
