n0,g95,g93
n1,g94,g0
n2,g2,g58
n3,g67,g63
n4,g73,g61
n5,g74,g90
n6,g89,g74
n7,g77,g17
n8,g90,g41
n9,g88,g16
n10,g39,g98
n11,g57,g91
n12,g73,g78
n13,g48,g70
n14,g39,g66
n15,g26,g14
n16,g10,g13
n17,g55,g88
n18,g65,g60
n19,g90,g92
n20,g11,g25
n21,g4,g32
n22,g53,g99
n23,g22,g2
n24,g36,g22
n25,g42,g64
n26,g91,g61
n27,g46,g59
n28,g28,g4
n29,g7,g64
n30,g29,g25
n31,g90,g81
n32,g1,g86
n33,g14,g84
n34,g15,g41
n35,g97,g30
n36,g48,g80
n37,g88,g25
n38,g67,g81
n39,g55,g33
n40,g99,g30
n41,g61,g23
n42,g46,g58
n43,g85,g78
n44,g3,g76
n45,g75,g10
n46,g9,g88
n47,g86,g87
n48,g77,g67
n49,g76,g85
n50,g10,g89
n51,g24,g71
n52,g86,g92
n53,g78,g0
n54,g77,g15
n55,g14,g4
n56,g33,g28
n57,g92,g98
n58,g50,g34
