n0,g74,g43
n1,g27,g74
n2,g52,g49
n3,g5,g28
n4,g3,g36
n5,g46,g34
n6,g91,g36
n7,g77,g85
n8,g52,g0
n9,g56,g3
n10,g39,g58
n11,g83,g50
n12,g55,g21
n13,g16,g24
n14,g34,g16
n15,g93,g19
n16,g32,g83
n17,g77,g71
n18,g88,g64
n19,g70,g34
n20,g19,g78
n21,g81,g29
n22,g11,g30
n23,g47,g88
n24,g92,g0
n25,g46,g65
n26,g45,g18
n27,g54,g88
n28,g78,g26
n29,g96,g3
n30,g89,g53
n31,g22,g83
n32,g43,g84
n33,g90,g69
n34,g71,g1
n35,g73,g16
n36,g20,g68
n37,g63,g48
n38,g76,g59
n39,g50,g84
n40,g99,g60
n41,g61,g94
n42,g91,g63
n43,g75,g56
n44,g2,g98
n45,g8,g15
n46,g17,g96
n47,g97,g94
n48,g93,g35
n49,g52,g58
n50,g77,g15
n51,g43,g26
n52,g97,g99
n53,g22,g78
n54,g28,g40
n55,g57,g90
n56,g38,g60
n57,g25,g82
n58,g80,g47
