n70,g0,g48
n65,g35,g24
n6,g15,g97
n35,g18,g9
n4,g33,g28
n32,g10,g41
n72,g10,g6
n74,g73,g8
n26,g19,g85
n21,g41,g16
n60,g54,g29
n20,g40,g69
n73,g45,g42
n51,g7,g17
n69,g75,g29
n71,g39,g68
n28,g78,g70
n14,g41,g18
n45,g46,g87
n39,g62,g87
n5,g4,g32
n23,g65,g61
n24,g79,g61
n54,g89,g90
n16,g10,g51
n17,g52,g31
n18,g66,g47
n63,g59,g98
n9,g92,g23
n25,g15,g3
n30,g74,g64
n31,g99,g95
n10,g61,g50
n43,g87,g63
n68,g33,g13
n34,g65,g9
n8,g84,g45
n53,g86,g97
n55,g15,g25
n38,g81,g32
n33,g97,g17
n62,g79,g98
n11,g44,g89
n27,g18,g88
n50,g67,g14
n44,g75,g47
n12,g16,g8
n67,g57,g39
n0,g36,g54
n22,g32,g67
n58,g29,g80
n36,g30,g54
n42,g67,g44
n61,g44,g16
n3,g24,g7
n29,g96,g94
n47,g43,g35
n49,g54,g81
n52,g3,g28
n59,g34,g11
n57,g74,g77
n66,g8,g9
n37,g41,g95
n13,g21,g34
n40,g81,g15
n19,g27,g79
n46,g25,g71
n7,g57,g93
n15,g96,g99
n48,g82,g49
n41,g81,g30
n64,g86,g75
n56,g26,g58
n2,g92,g18
n1,g26,g43
