n70,g91,g74
n65,g2,g40
n6,g56,g1
n35,g42,g95
n4,g29,g63
n32,g25,g31
n72,g11,g44
n74,g89,g83
n26,g4,g92
n21,g70,g47
n60,g12,g88
n20,g16,g18
n73,g96,g5
n51,g81,g45
n69,g53,g59
n71,g63,g60
n28,g25,g93
n14,g69,g68
n45,g9,g82
n39,g69,g3
n5,g12,g42
n23,g5,g88
n24,g70,g63
n54,g13,g34
n16,g20,g78
n17,g65,g86
n18,g11,g87
n63,g53,g80
n9,g26,g77
n25,g60,g76
n30,g6,g71
n31,g19,g9
n10,g60,g96
n43,g66,g54
n68,g3,g51
n34,g2,g30
n8,g82,g51
n53,g74,g86
n55,g48,g72
n38,g44,g80
n33,g16,g94
n62,g63,g20
n11,g7,g81
n27,g24,g73
n50,g40,g51
n44,g22,g63
n12,g50,g65
n67,g12,g29
n0,g74,g46
n22,g73,g1
n58,g73,g78
n36,g22,g64
n42,g33,g30
n61,g29,g94
n3,g26,g42
n29,g50,g10
n47,g90,g46
n49,g61,g11
n52,g28,g26
n59,g78,g59
n57,g1,g11
n66,g74,g1
n37,g67,g96
n13,g43,g13
n40,g93,g83
n19,g75,g68
n46,g14,g36
n7,g9,g30
n15,g43,g16
n48,g67,g78
n41,g79,g58
n64,g83,g33
n56,g83,g15
n2,g67,g51
n1,g60,g23
