n0,g1,g8
n1,g43,g90
n2,g74,g19
n3,g93,g52
n4,g87,g83
n5,g69,g14
n6,g14,g86
n7,g83,g28
n8,g79,g57
n9,g87,g10
n10,g4,g43
n11,g31,g50
n12,g55,g74
n13,g14,g47
n14,g24,g6
n15,g98,g46
n16,g44,g23
n17,g81,g16
n18,g76,g38
n19,g98,g73
n20,g78,g34
n21,g48,g26
n22,g22,g23
n23,g73,g76
n24,g16,g2
n25,g22,g11
n26,g23,g38
n27,g30,g29
n28,g56,g76
n29,g18,g89
n30,g66,g9
n31,g99,g15
n32,g77,g45
n33,g36,g73
n34,g22,g78
n35,g44,g61
n36,g38,g47
n37,g22,g94
n38,g31,g40
n39,g4,g70
n40,g36,g38
n41,g29,g17
n42,g25,g23
n43,g4,g40
n44,g53,g58
n45,g55,g82
n46,g62,g6
n47,g99,g49
n48,g33,g37
n49,g41,g17
n50,g2,g53
n51,g97,g81
n52,g7,g55
n53,g7,g22
n54,g81,g82
n55,g46,g65
n56,g69,g32
n57,g45,g52
n58,g39,g50
n59,g19,g93
n60,g85,g80
n61,g7,g1
n62,g55,g40
n63,g13,g84
n64,g46,g74
n65,g29,g88
n66,g88,g12
n67,g21,g88
