n70,g29,g69
n65,g73,g27
n6,g23,g92
n35,g64,g0
n4,g28,g47
n32,g71,g35
n72,g1,g68
n26,g8,g97
n21,g82,g76
n60,g69,g33
n20,g15,g43
n73,g66,g36
n51,g8,g70
n69,g93,g76
n71,g27,g2
n28,g12,g37
n14,g20,g87
n45,g43,g38
n39,g50,g8
n5,g62,g50
n23,g87,g97
n24,g13,g76
n54,g12,g44
n16,g54,g3
n17,g39,g57
n18,g95,g65
n63,g23,g66
n9,g87,g15
n25,g3,g51
n30,g61,g13
n31,g72,g74
n10,g26,g23
n43,g89,g52
n68,g16,g90
n34,g25,g23
n8,g22,g89
n53,g31,g39
n55,g55,g26
n38,g99,g26
n33,g50,g73
n62,g41,g68
n11,g67,g0
n27,g52,g80
n50,g75,g66
n44,g98,g64
n12,g70,g15
n67,g69,g64
n0,g71,g67
n22,g66,g48
n58,g63,g0
n36,g44,g25
n42,g93,g52
n61,g53,g33
n3,g42,g13
n29,g90,g57
n47,g64,g45
n49,g86,g21
n52,g73,g0
n59,g82,g22
n57,g32,g33
n66,g45,g47
n37,g78,g94
n13,g15,g79
n40,g90,g21
n19,g54,g73
n46,g41,g46
n7,g9,g8
n15,g59,g15
n48,g44,g20
n41,g75,g83
n64,g38,g21
n56,g75,g57
n2,g7,g89
n1,g59,g14
