n0,g88,g41
n1,g20,g5
n2,g64,g38
n3,g25,g56
n4,g7,g52
n5,g7,g61
n6,g0,g83
n7,g2,g74
n8,g56,g49
n9,g11,g66
n10,g92,g60
n11,g41,g13
n12,g32,g28
n13,g24,g74
n14,g8,g80
n15,g96,g87
n16,g40,g94
n17,g36,g67
n18,g81,g27
n19,g41,g93
n20,g42,g95
n21,g73,g25
n22,g61,g21
n23,g17,g68
n24,g85,g45
n25,g84,g50
n26,g10,g29
n27,g5,g26
n28,g2,g71
n29,g51,g10
n30,g77,g28
n31,g8,g45
n32,g31,g13
n33,g68,g99
n34,g61,g4
n35,g63,g80
n36,g24,g12
n37,g10,g75
n38,g36,g4
n39,g0,g97
n40,g16,g85
n41,g6,g56
n42,g83,g65
n43,g78,g97
n44,g89,g32
n45,g68,g36
n46,g71,g94
n47,g56,g95
n48,g54,g47
n49,g40,g7
n50,g47,g78
n51,g42,g80
n52,g24,g79
n53,g47,g81
n54,g13,g20
n55,g38,g21
n56,g72,g76
n57,g0,g2
n58,g1,g63
n59,g18,g84
n60,g19,g90
n61,g61,g88
