n0,g99,g1
n1,g34,g24
n2,g36,g5
n3,g75,g71
n4,g84,g0
n5,g94,g47
n6,g87,g82
n7,g42,g5
n8,g21,g96
n9,g34,g40
n10,g87,g25
n11,g58,g8
n12,g64,g33
n13,g24,g61
n14,g84,g88
n15,g7,g61
n16,g7,g36
n17,g89,g40
n18,g26,g51
n19,g90,g73
n20,g81,g56
n21,g63,g97
n22,g48,g53
n23,g71,g6
n24,g4,g83
n25,g85,g48
n26,g59,g67
n27,g62,g64
n28,g81,g16
n29,g35,g31
n30,g2,g52
n31,g49,g39
n32,g18,g93
n33,g19,g41
n34,g13,g75
n35,g0,g80
n36,g92,g90
n37,g96,g18
n38,g86,g69
n39,g10,g91
n40,g78,g88
n41,g95,g89
n42,g8,g53
n43,g50,g74
n44,g33,g50
n45,g81,g40
n46,g18,g54
