n0,g16,g94
n1,g13,g47
n2,g78,g26
n3,g15,g63
n4,g71,g29
n5,g52,g67
n6,g83,g93
n7,g18,g30
n8,g25,g47
n9,g94,g4
n10,g39,g24
n11,g99,g10
n12,g11,g42
n13,g25,g34
n14,g20,g30
n15,g40,g42
n16,g32,g79
n17,g58,g12
n18,g8,g41
n19,g95,g40
n20,g1,g41
n21,g88,g69
n22,g25,g97
n23,g46,g68
n24,g96,g99
n25,g79,g87
n26,g33,g15
n27,g21,g78
n28,g14,g57
n29,g75,g15
n30,g50,g75
n31,g42,g30
n32,g76,g20
n33,g38,g21
n34,g91,g52
n35,g9,g2
n36,g31,g18
n37,g8,g38
n38,g45,g37
n39,g38,g86
n40,g1,g60
n41,g38,g53
n42,g26,g65
n43,g13,g5
n44,g37,g68
n45,g5,g76
n46,g25,g72
n47,g42,g76
n48,g0,g23
n49,g67,g55
n50,g75,g29
n51,g63,g44
n52,g78,g93
