n0,g16,g19
n1,g69,g18
n2,g10,g93
n3,g55,g24
n4,g9,g71
n5,g26,g13
n6,g79,g14
n7,g28,g82
n8,g42,g26
n9,g66,g1
n10,g31,g23
n11,g21,g46
n12,g91,g60
n13,g32,g36
n14,g20,g12
n15,g66,g84
n16,g30,g44
n17,g2,g77
n18,g42,g92
n19,g42,g3
n20,g40,g71
n21,g65,g26
n22,g7,g84
n23,g6,g33
n24,g11,g51
n25,g87,g34
n26,g9,g28
n27,g95,g74
n28,g51,g95
n29,g68,g46
n30,g63,g9
n31,g86,g29
n32,g91,g98
n33,g7,g21
n34,g77,g24
n35,g26,g83
n36,g75,g91
n37,g11,g37
n38,g22,g54
n39,g92,g80
n40,g79,g47
n41,g41,g63
n42,g61,g58
n43,g43,g87
n44,g39,g99
n45,g66,g36
n46,g96,g26
n47,g46,g98
n48,g78,g81
n49,g59,g20
n50,g87,g37
n51,g33,g53
n52,g57,g35
