n0,g12,g59
n1,g67,g21
n2,g89,g28
n3,g41,g35
n4,g2,g6
n5,g99,g23
n6,g30,g14
n7,g45,g68
n8,g30,g93
n9,g28,g63
n10,g63,g62
n11,g35,g81
n12,g72,g75
n13,g36,g92
n14,g80,g75
n15,g25,g55
n16,g21,g50
n17,g67,g75
n18,g1,g0
n19,g85,g99
n20,g14,g50
n21,g43,g23
n22,g11,g44
n23,g99,g2
n24,g87,g90
n25,g74,g0
n26,g51,g14
n27,g17,g63
n28,g53,g80
n29,g87,g99
n30,g2,g17
n31,g61,g88
n32,g94,g99
n33,g14,g91
n34,g4,g6
n35,g96,g68
n36,g28,g27
n37,g62,g84
n38,g89,g47
n39,g66,g32
n40,g85,g1
n41,g59,g64
n42,g66,g39
n43,g89,g69
n44,g27,g1
n45,g97,g53
n46,g20,g80
n47,g69,g88
n48,g61,g87
n49,g29,g46
n50,g98,g44
n51,g60,g74
n52,g22,g52
