n0,g97,g54
n1,g89,g98
n2,g40,g6
n3,g89,g66
n4,g29,g49
n5,g80,g97
n6,g11,g98
n7,g79,g71
n8,g7,g74
n9,g41,g53
n10,g16,g83
n11,g29,g5
n12,g16,g22
n13,g40,g2
n14,g71,g45
n15,g15,g90
n16,g91,g80
n17,g6,g58
n18,g49,g95
n19,g46,g45
n20,g70,g8
n21,g57,g15
n22,g3,g4
n23,g31,g70
n24,g29,g50
n25,g33,g13
n26,g59,g73
n27,g67,g18
n28,g59,g0
n29,g53,g17
n30,g26,g79
n31,g92,g50
n32,g52,g98
n33,g61,g26
n34,g66,g49
n35,g44,g23
n36,g90,g74
n37,g86,g74
n38,g55,g45
n39,g91,g38
n40,g47,g85
n41,g29,g9
n42,g3,g14
n43,g28,g37
n44,g16,g34
n45,g83,g59
n46,g9,g78
n47,g70,g44
n48,g15,g73
n49,g56,g95
n50,g4,g91
n51,g22,g38
n52,g8,g26
