n70,g54,g39
n65,g42,g92
n6,g17,g97
n35,g92,g8
n4,g2,g28
n32,g27,g63
n72,g30,g27
n74,g99,g62
n26,g81,g58
n21,g4,g40
n60,g69,g43
n20,g77,g94
n73,g75,g67
n51,g14,g17
n69,g36,g71
n71,g3,g13
n28,g97,g82
n77,g57,g71
n14,g25,g49
n45,g72,g95
n39,g98,g47
n5,g44,g79
n23,g66,g46
n24,g56,g73
n54,g53,g32
n16,g4,g86
n17,g68,g47
n18,g67,g14
n63,g9,g60
n9,g49,g87
n25,g13,g84
n30,g15,g18
n31,g63,g12
n10,g30,g94
n43,g10,g47
n68,g18,g4
n34,g49,g79
n8,g77,g54
n79,g50,g4
n53,g88,g72
n55,g29,g40
n38,g37,g65
n33,g70,g11
n62,g64,g32
n11,g67,g7
n27,g86,g6
n50,g48,g90
n44,g81,g98
n12,g32,g6
n67,g19,g58
n75,g40,g7
n0,g30,g63
n22,g1,g8
n58,g63,g82
n36,g91,g12
n42,g85,g19
n61,g70,g0
n78,g55,g34
n3,g66,g23
n29,g67,g48
n47,g95,g42
n49,g25,g77
n52,g20,g26
n59,g37,g78
n57,g2,g24
n66,g57,g45
n37,g73,g40
n13,g34,g56
n40,g38,g55
n19,g32,g56
n46,g12,g2
n7,g51,g69
n15,g74,g27
n48,g78,g57
n41,g21,g70
n76,g21,g92
n64,g5,g71
n56,g58,g53
n2,g14,g33
n1,g98,g88
