n0,g84,g33
n1,g52,g97
n2,g6,g65
n3,g34,g75
n4,g23,g20
n5,g95,g6
n6,g45,g86
n7,g59,g84
n8,g66,g42
n9,g2,g91
n10,g66,g7
n11,g57,g68
n12,g37,g0
n13,g5,g12
n14,g47,g57
n15,g73,g17
n16,g62,g25
n17,g73,g63
n18,g85,g77
n19,g65,g3
n20,g66,g47
n21,g59,g69
n22,g33,g95
n23,g21,g30
n24,g57,g8
n25,g44,g11
n26,g20,g57
n27,g10,g63
n28,g69,g34
n29,g40,g18
n30,g53,g21
n31,g71,g93
n32,g49,g34
n33,g92,g95
n34,g69,g84
n35,g95,g5
n36,g90,g20
n37,g40,g58
n38,g69,g57
n39,g69,g41
n40,g11,g23
n41,g48,g36
n42,g27,g22
n43,g52,g87
n44,g41,g21
n45,g95,g53
n46,g35,g68
n47,g2,g99
n48,g42,g89
n49,g36,g79
n50,g74,g26
n51,g32,g19
n52,g36,g96
n53,g70,g10
n54,g23,g97
n55,g21,g77
n56,g5,g38
n57,g33,g93
