n0,g9,g14
n1,g3,g21
n2,g66,g88
n3,g68,g82
n4,g51,g11
n5,g71,g36
n6,g97,g80
n7,g19,g42
n8,g90,g1
n9,g64,g16
n10,g59,g40
n11,g9,g49
n12,g15,g45
n13,g4,g63
n14,g70,g46
n15,g83,g7
n16,g43,g45
n17,g21,g86
n18,g81,g89
n19,g14,g23
n20,g70,g85
n21,g87,g68
n22,g21,g82
n23,g5,g81
n24,g87,g8
n25,g86,g22
n26,g4,g54
n27,g24,g31
n28,g68,g32
n29,g79,g34
n30,g57,g94
n31,g13,g85
n32,g60,g37
n33,g83,g26
n34,g14,g2
n35,g0,g68
n36,g75,g4
n37,g66,g55
n38,g97,g53
n39,g28,g52
n40,g28,g58
n41,g53,g72
n42,g31,g2
n43,g48,g70
n44,g6,g79
n45,g23,g8
n46,g89,g35
n47,g52,g31
n48,g68,g48
n49,g55,g4
n50,g6,g8
n51,g36,g44
n52,g99,g31
n53,g63,g86
n54,g61,g7
n55,g45,g47
n56,g55,g36
n57,g27,g18
