n0,g70,g13
n1,g8,g27
n2,g47,g73
n3,g49,g51
n4,g37,g2
n5,g8,g9
n6,g26,g76
n7,g67,g73
n8,g96,g66
n9,g29,g45
n10,g30,g92
n11,g85,g78
n12,g98,g14
n13,g27,g78
n14,g94,g84
n15,g98,g63
n16,g82,g33
n17,g54,g99
n18,g59,g69
n19,g43,g37
n20,g1,g82
n21,g73,g38
n22,g22,g35
n23,g59,g56
n24,g87,g32
n25,g71,g26
n26,g73,g3
n27,g83,g63
n28,g59,g89
n29,g61,g68
n30,g35,g15
n31,g42,g70
n32,g72,g91
n33,g27,g61
n34,g88,g50
n35,g57,g37
n36,g36,g54
n37,g3,g0
n38,g80,g10
n39,g28,g62
n40,g21,g74
n41,g88,g59
n42,g0,g28
n43,g23,g60
n44,g38,g94
n45,g83,g36
n46,g50,g66
n47,g4,g87
n48,g26,g79
n49,g45,g52
n50,g5,g99
n51,g20,g79
n52,g75,g12
n53,g60,g76
n54,g60,g12
n55,g82,g75
n56,g33,g55
n57,g81,g42
n58,g89,g76
n59,g27,g88
n60,g52,g16
