n0,g66,g78
n1,g21,g2
n2,g96,g34
n3,g60,g20
n4,g20,g44
n5,g68,g71
n6,g48,g33
n7,g75,g81
n8,g0,g75
n9,g3,g61
n10,g78,g65
n11,g36,g13
n12,g67,g12
n13,g96,g60
n14,g28,g36
n15,g34,g20
n16,g23,g30
n17,g46,g1
n18,g6,g62
n19,g31,g96
n20,g79,g29
n21,g39,g36
n22,g21,g74
n23,g58,g99
n24,g79,g35
n25,g74,g40
n26,g87,g91
n27,g2,g85
n28,g84,g0
n29,g32,g31
n30,g35,g62
n31,g13,g98
n32,g83,g34
n33,g52,g53
n34,g69,g14
n35,g27,g18
n36,g62,g93
n37,g76,g48
n38,g11,g50
n39,g70,g3
n40,g14,g4
n41,g67,g54
n42,g68,g29
n43,g43,g5
n44,g15,g93
n45,g73,g0
n46,g68,g73
n47,g73,g6
n48,g9,g37
n49,g50,g25
n50,g99,g98
n51,g93,g72
n52,g60,g57
n53,g84,g96
n54,g62,g44
n55,g72,g52
n56,g53,g3
n57,g51,g66
n58,g62,g81
n59,g54,g80
n60,g6,g36
