n70,g73,g38
n65,g58,g14
n6,g62,g59
n35,g22,g52
n4,g5,g83
n32,g55,g8
n26,g75,g17
n21,g46,g77
n60,g48,g24
n20,g26,g85
n51,g83,g37
n69,g98,g77
n28,g99,g43
n14,g0,g83
n45,g96,g54
n39,g55,g6
n5,g32,g52
n23,g95,g20
n24,g44,g27
n54,g95,g7
n16,g48,g88
n17,g8,g39
n18,g40,g31
n63,g88,g69
n9,g7,g15
n25,g43,g24
n30,g71,g39
n31,g23,g71
n10,g46,g12
n43,g78,g43
n68,g72,g65
n34,g54,g86
n8,g85,g66
n53,g87,g46
n55,g25,g9
n38,g12,g82
n33,g55,g28
n62,g10,g27
n11,g90,g78
n27,g94,g15
n50,g38,g2
n44,g51,g98
n12,g70,g65
n67,g94,g42
n0,g69,g98
n22,g92,g47
n58,g96,g29
n36,g98,g47
n42,g49,g29
n61,g10,g95
n3,g14,g18
n29,g49,g15
n47,g60,g15
n49,g5,g0
n52,g5,g11
n59,g92,g9
n57,g33,g28
n66,g86,g78
n37,g0,g98
n13,g69,g12
n40,g1,g22
n19,g31,g29
n46,g49,g43
n7,g28,g47
n15,g24,g41
n48,g90,g10
n41,g5,g6
n64,g61,g57
n56,g64,g82
n2,g33,g78
n1,g79,g2
