n0,g38,g25
n1,g77,g43
n2,g99,g95
n3,g63,g26
n4,g45,g87
n5,g15,g99
n6,g83,g55
n7,g89,g22
n8,g79,g13
n9,g53,g30
n10,g72,g84
n11,g46,g87
n12,g97,g32
n13,g49,g41
n14,g24,g97
n15,g92,g4
n16,g32,g36
n17,g69,g12
n18,g49,g93
n19,g87,g72
n20,g74,g89
n21,g58,g60
n22,g88,g94
n23,g88,g42
n24,g86,g75
n25,g43,g26
n26,g25,g6
n27,g66,g27
n28,g16,g70
n29,g68,g43
n30,g84,g73
n31,g56,g90
n32,g1,g81
n33,g43,g58
n34,g92,g74
n35,g24,g89
n36,g29,g77
n37,g0,g53
n38,g27,g20
n39,g4,g0
n40,g82,g98
n41,g45,g2
n42,g65,g18
n43,g11,g67
n44,g92,g39
n45,g2,g27
n46,g89,g47
n47,g55,g30
n48,g9,g59
n49,g37,g2
n50,g22,g46
n51,g89,g10
n52,g16,g76
n53,g64,g95
n54,g19,g11
n55,g75,g56
n56,g53,g44
n57,g18,g60
n58,g13,g67
n59,g67,g87
n60,g86,g30
n61,g92,g7
n62,g80,g71
n63,g34,g94
n64,g39,g0
