n0,g0,g70
n1,g50,g68
n2,g2,g54
n3,g13,g32
n4,g82,g16
n5,g42,g24
n6,g74,g38
n7,g30,g84
n8,g63,g96
n9,g49,g31
n10,g27,g34
n11,g57,g43
n12,g23,g63
n13,g74,g66
n14,g84,g64
n15,g35,g0
n16,g87,g96
n17,g67,g58
n18,g51,g94
n19,g77,g99
n20,g83,g24
n21,g58,g68
n22,g98,g56
n23,g59,g12
n24,g23,g72
n25,g67,g15
n26,g87,g77
n27,g15,g31
n28,g76,g91
n29,g27,g76
n30,g51,g75
n31,g67,g25
n32,g13,g76
n33,g89,g17
n34,g74,g71
n35,g57,g23
n36,g70,g39
n37,g4,g8
n38,g94,g82
n39,g26,g61
n40,g23,g76
n41,g66,g23
n42,g11,g43
n43,g3,g4
n44,g45,g33
n45,g7,g40
n46,g57,g37
n47,g38,g2
n48,g84,g44
n49,g1,g58
n50,g15,g3
n51,g71,g64
n52,g3,g95
n53,g27,g86
n54,g72,g54
n55,g65,g55
n56,g73,g79
n57,g66,g89
n58,g32,g97
n59,g90,g72
n60,g93,g69
n61,g9,g28
n62,g36,g47
n63,g41,g32
n64,g26,g7
