n0,g84,g45
n1,g73,g84
n2,g17,g35
n3,g45,g6
n4,g52,g91
n5,g56,g41
n6,g26,g59
n7,g1,g11
n8,g53,g0
n9,g48,g77
n10,g1,g50
n11,g48,g41
n12,g23,g68
n13,g38,g1
n14,g35,g48
n15,g61,g41
n16,g53,g11
n17,g99,g11
n18,g6,g50
n19,g57,g64
n20,g43,g80
n21,g79,g83
n22,g99,g97
n23,g18,g19
n24,g70,g31
n25,g59,g82
n26,g57,g13
n27,g8,g77
n28,g28,g42
n29,g42,g80
n30,g50,g37
n31,g21,g36
n32,g57,g29
n33,g35,g23
n34,g94,g96
n35,g78,g20
n36,g7,g33
n37,g24,g73
n38,g97,g81
n39,g25,g99
n40,g97,g91
n41,g92,g82
n42,g66,g79
n43,g30,g97
n44,g79,g84
n45,g85,g78
n46,g25,g12
n47,g65,g63
n48,g63,g72
n49,g51,g91
n50,g54,g67
n51,g24,g35
n52,g1,g80
n53,g91,g2
n54,g70,g30
