n0,g31,g56
n1,g83,g58
n2,g35,g65
n3,g33,g59
n4,g40,g0
n5,g62,g93
n6,g41,g64
n7,g68,g85
n8,g2,g75
n9,g86,g25
n10,g51,g27
n11,g39,g11
n12,g52,g66
n13,g67,g93
n14,g57,g79
n15,g78,g17
n16,g61,g49
n17,g64,g43
n18,g99,g37
n19,g19,g11
n20,g54,g22
n21,g75,g76
n22,g19,g18
n23,g20,g36
n24,g13,g77
n25,g16,g5
n26,g56,g62
n27,g74,g67
n28,g94,g59
n29,g48,g34
n30,g1,g68
n31,g75,g60
n32,g3,g15
n33,g55,g76
n34,g32,g28
n35,g93,g54
n36,g20,g43
n37,g42,g23
n38,g48,g58
n39,g35,g67
n40,g47,g66
n41,g56,g51
n42,g71,g6
n43,g61,g87
n44,g49,g16
n45,g90,g95
n46,g57,g59
n47,g20,g29
n48,g80,g68
n49,g35,g74
n50,g71,g45
n51,g87,g42
n52,g46,g31
n53,g55,g45
n54,g35,g75
n55,g23,g76
n56,g11,g43
n57,g79,g23
n58,g62,g78
n59,g50,g39
n60,g8,g91
n61,g57,g72
n62,g77,g69
n63,g32,g42
n64,g94,g88
