n0,g92,g78
n1,g51,g61
n2,g24,g76
n3,g20,g83
n4,g79,g35
n5,g12,g84
n6,g69,g92
n7,g49,g33
n8,g4,g24
n9,g26,g1
n10,g56,g89
n11,g10,g46
n12,g28,g29
n13,g69,g29
n14,g70,g92
n15,g3,g30
n16,g17,g87
n17,g79,g62
n18,g46,g8
n19,g45,g38
n20,g85,g19
n21,g80,g8
n22,g65,g37
n23,g94,g30
n24,g79,g33
n25,g67,g10
n26,g14,g54
n27,g79,g9
n28,g20,g56
n29,g62,g73
n30,g96,g8
n31,g93,g11
n32,g54,g24
n33,g46,g67
n34,g14,g91
n35,g43,g33
n36,g26,g82
n37,g96,g32
n38,g6,g52
n39,g90,g89
n40,g2,g99
n41,g3,g38
n42,g64,g47
n43,g74,g65
n44,g95,g64
n45,g7,g89
n46,g0,g54
n47,g82,g28
n48,g36,g20
n49,g89,g42
n50,g61,g53
n51,g49,g50
n52,g56,g69
n53,g43,g17
n54,g26,g38
n55,g45,g19
n56,g89,g24
n57,g33,g35
n58,g93,g91
n59,g8,g67
n60,g95,g24
n61,g34,g55
n62,g1,g5
n63,g71,g12
n64,g34,g59
