n0,g45,g68
n1,g64,g36
n2,g52,g53
n3,g78,g10
n4,g57,g66
n5,g18,g5
n6,g55,g52
n7,g85,g87
n8,g34,g44
n9,g97,g26
n10,g83,g12
n11,g31,g2
n12,g66,g89
n13,g5,g99
n14,g11,g69
n15,g86,g66
n16,g88,g34
n17,g30,g98
n18,g22,g11
n19,g38,g54
n20,g17,g42
n21,g61,g8
n22,g11,g82
n23,g62,g36
n24,g15,g42
n25,g10,g61
n26,g44,g97
n27,g59,g80
n28,g41,g64
n29,g29,g51
n30,g15,g26
n31,g58,g87
n32,g97,g82
n33,g74,g30
n34,g22,g43
n35,g32,g88
n36,g98,g4
n37,g15,g62
n38,g67,g36
n39,g19,g63
n40,g62,g7
n41,g54,g20
n42,g6,g91
n43,g39,g48
n44,g25,g11
n45,g85,g88
n46,g41,g79
n47,g48,g86
n48,g80,g5
n49,g94,g63
n50,g54,g87
n51,g62,g5
n52,g95,g92
n53,g40,g76
n54,g81,g71
n55,g1,g40
n56,g41,g42
n57,g19,g51
n58,g18,g63
n59,g81,g98
n60,g68,g0
n61,g70,g28
n62,g14,g28
n63,g96,g93
n64,g69,g98
