n70,g98,g82
n65,g18,g69
n6,g47,g8
n35,g30,g96
n4,g52,g27
n32,g61,g41
n72,g37,g67
n74,g21,g90
n26,g60,g84
n21,g46,g66
n60,g50,g17
n20,g21,g44
n73,g74,g6
n51,g30,g76
n69,g74,g16
n71,g85,g77
n28,g1,g2
n14,g59,g81
n45,g22,g4
n39,g44,g62
n5,g27,g29
n23,g25,g8
n24,g94,g44
n54,g15,g2
n16,g89,g73
n17,g14,g79
n18,g1,g27
n63,g90,g45
n9,g44,g17
n25,g54,g49
n30,g24,g43
n31,g92,g60
n10,g4,g20
n43,g97,g8
n68,g54,g13
n34,g70,g85
n8,g68,g32
n53,g25,g88
n55,g59,g20
n38,g94,g88
n33,g37,g50
n62,g78,g31
n11,g62,g35
n27,g9,g72
n50,g20,g88
n44,g2,g94
n12,g61,g57
n67,g73,g68
n75,g22,g53
n0,g56,g83
n22,g31,g94
n58,g10,g72
n36,g10,g26
n42,g86,g27
n61,g80,g57
n3,g94,g81
n29,g88,g71
n47,g81,g9
n49,g54,g36
n52,g4,g56
n59,g25,g85
n57,g21,g34
n66,g75,g47
n37,g73,g43
n13,g14,g42
n40,g45,g39
n19,g97,g68
n46,g8,g70
n7,g97,g86
n15,g14,g0
n48,g71,g58
n41,g25,g81
n76,g71,g72
n64,g24,g3
n56,g3,g90
n2,g14,g93
n1,g20,g74
